seqnames,start,end,strand,gene_id,gene_name
chr1,110574199,110617263,+,ENSG00000143093,STRIP1
chr1,110600962,110605177,+,ENSG00000258634,AL160006.1
chr1,110602616,110613322,-,ENSG00000156150,ALX3
chr1,110625310,110652341,+,ENSG00000258673,LINC01397
chr1,110655090,110656567,+,ENSG00000186150,UBL4B
chr1,110693108,110744824,+,ENSG00000197106,SLC6A17
chr1,110708808,110715111,-,ENSG00000227091,AL355990.1
chr1,110720265,110721341,-,ENSG00000235526,AL355990.2
chr1,110751456,110752609,-,ENSG00000224965,KCNC4-AS1
chr1,110753965,110825722,+,ENSG00000116396,KCNC4
chr1,110799376,110799552,+,ENSG00000282852,AL137790.1
chr1,110815106,110815229,+,ENSG00000200536,SNORA25
chr1,110828997,110881793,-,ENSG00000227963,AL355488.1
chr1,110881128,110889303,+,ENSG00000162775,RBM15
chr1,110889738,110986439,+,ENSG00000224699,LAMTOR5-AS1
chr1,110905470,110933704,-,ENSG00000168679,SLC16A4
chr1,110912776,110915625,+,ENSG00000273373,AL355488.2
chr1,110943871,110950564,-,ENSG00000134248,LAMTOR5
chr1,110993822,110999976,+,ENSG00000143125,PROK1
chr1,110999127,110999976,-,ENSG00000270380,AL358215.1
chr1,111015165,111017602,+,ENSG00000282887,AL358215.2
chr1,111016378,111031285,+,ENSG00000283999,AL358215.3
chr1,111023374,111033899,+,ENSG00000240194,CYMP
chr1,111030302,111032880,-,ENSG00000235407,CYMP-AS1
chr1,111059839,111061797,-,ENSG00000143105,KCNA10
chr1,111062459,111174096,-,ENSG00000177301,KCNA2
chr1,111195564,111195653,-,ENSG00000221538,AL365361.1
chr1,111196182,111199662,-,ENSG00000259834,AL365361.1
chr1,111215087,111217655,-,ENSG00000177272,KCNA3
chr1,111307030,111307128,-,ENSG00000199710,Y_RNA
chr1,111390699,111391563,-,ENSG00000237415,NRBF2P3
chr1,111396560,111397513,+,ENSG00000232791,OR11I1P
chr1,111415776,111442550,+,ENSG00000143119,CD53
chr1,111478991,111484975,-,ENSG00000261654,AL360270.2
chr1,111486089,111495470,+,ENSG00000232811,AL360270.1
chr1,111489807,111506701,-,ENSG00000121931,LRIF1
chr1,111505924,111507271,+,ENSG00000273010,AL360270.3
chr1,111550322,111558152,-,ENSG00000225672,CCNT2P1
chr1,111584456,111584547,+,ENSG00000252760,RNA5SP54
chr1,111659955,111682838,-,ENSG00000156171,DRAM2
chr1,111682249,111727724,+,ENSG00000134255,CEPT1
chr1,111723996,111724113,-,ENSG00000272982,AL355816.1
chr1,111727037,111727683,-,ENSG00000273221,AL355816.2
chr1,111729796,111747157,-,ENSG00000162777,DENND2D
chr1,111743393,111786062,+,ENSG00000064886,CHI3L2
chr1,111792876,111799337,+,ENSG00000236040,CHIAP1
chr1,111822681,111828738,+,ENSG00000203878,CHIAP2
chr1,111833484,111863188,+,ENSG00000134216,CHIA
chr1,111860222,111866603,-,ENSG00000229283,AL356387.1
chr1,111866455,111866697,+,ENSG00000232240,AL356387.2
chr1,111888910,111895635,+,ENSG00000173947,PIFO
chr1,111895897,111910031,-,ENSG00000234020,CHIAP3
chr1,111922913,111923193,+,ENSG00000236012,HIGD1AP12
chr1,111925482,111934441,-,ENSG00000227179,PGCP1
chr1,111956936,111970399,-,ENSG00000085465,OVGP1
chr1,111973668,111975690,-,ENSG00000260948,AL390195.2
chr1,111980136,111980659,+,ENSG00000233337,UBE2FP3
chr1,111981260,111983986,-,ENSG00000243960,AL390195.1
chr1,111982512,111991998,-,ENSG00000116455,WDR77
chr1,111989420,111989530,+,ENSG00000199890,Y_RNA
chr1,111991486,112005395,+,ENSG00000116459,ATP5F1
chr1,112016414,112021134,+,ENSG00000143110,C1orf162
chr1,112025970,112106584,-,ENSG00000121933,TMIGD3
chr1,112032939,112033045,-,ENSG00000200360,RNU6-792P
chr1,112042051,112046382,-,ENSG00000282608,ADORA3
chr1,112084840,112259313,+,ENSG00000116473,RAP1A
chr1,112142277,112151345,-,ENSG00000231346,LINC01160
chr1,112190913,112192166,-,ENSG00000215867,KRT18P57
chr1,112193053,112193159,-,ENSG00000201028,RNU6-151P
chr1,112223252,112298446,-,ENSG00000197852,FAM212B
chr1,112282463,112290420,+,ENSG00000227811,FAM212B-AS1
chr1,112297867,112310638,+,ENSG00000064703,DDX20
chr1,112313284,112531777,-,ENSG00000171385,KCND3
chr1,112396384,112399527,-,ENSG00000232558,KCND3-IT1
chr1,112451958,112453553,+,ENSG00000237556,KCND3-AS1
chr1,112532392,112541464,+,ENSG00000231437,LINC01750
chr1,112719856,112903150,-,ENSG00000231246,AL445426.1
chr1,112738124,112738228,+,ENSG00000239111,snoU13
chr1,112905903,112906203,+,ENSG00000234388,TXNP3
chr1,112913626,112913729,+,ENSG00000238761,snoU13
chr1,112938803,113006078,+,ENSG00000143079,CTTNBP2NL
chr1,113009163,113072787,+,ENSG00000134245,WNT2B
chr1,113060421,113061063,-,ENSG00000273483,AL354760.1
chr1,113066140,113163447,-,ENSG00000007341,ST7L
chr1,113161795,113214241,+,ENSG00000116489,CAPZA1
chr1,113168528,113168846,-,ENSG00000235299,MRPL53P1
chr1,113177341,113177406,-,ENSG00000252750,RNU7-70P
chr1,113195210,113195310,+,ENSG00000238975,snoU13
chr1,113215763,113243368,+,ENSG00000155363,MOV10
chr1,113236310,113239243,-,ENSG00000225075,AL603832.1
chr1,113243728,113250056,-,ENSG00000155366,RHOC
chr1,113245236,113254055,-,ENSG00000271810,AL603832.3
chr1,113252616,113258099,-,ENSG00000155367,PPM1J
chr1,113258294,113260418,+,ENSG00000261595,AL603832.2
chr1,113263041,113269857,+,ENSG00000184599,FAM19A3
chr1,113290717,113291097,+,ENSG00000234790,NUTF2P4
chr1,113362792,113393265,-,ENSG00000215866,LINC01356
chr1,113392650,113420493,+,ENSG00000224167,AL390729.1
chr1,113433389,113433544,-,ENSG00000228040,AL390729.2
chr1,113454469,113499635,-,ENSG00000155380,SLC16A1
chr1,113466045,113466959,+,ENSG00000229020,AKR7A2P1
chr1,113499037,113589677,+,ENSG00000226419,SLC16A1-AS1
chr1,113554309,113615727,-,ENSG00000238198,AL357055.3
chr1,113615831,113674882,+,ENSG00000198799,LRIG2
chr1,113667943,113669505,-,ENSG00000237278,RLIMP2
chr1,113711616,113712025,+,ENSG00000233839,AL357055.1
chr1,113741447,113741880,+,ENSG00000236887,AL357055.2
chr1,113933371,114228545,+,ENSG00000081026,MAGI3
chr1,113992322,113993350,+,ENSG00000232499,AL391058.1
chr1,114119379,114119521,-,ENSG00000238256,MTND5P20
chr1,114239453,114302111,-,ENSG00000116793,PHTF1
chr1,114241506,114242253,-,ENSG00000232450,AL133517.1
chr1,114304454,114355098,-,ENSG00000081019,RSBN1
chr1,114355001,114371793,+,ENSG00000231128,AL137856.1
chr1,114356433,114414381,-,ENSG00000134242,PTPN22
chr1,114399257,114443859,+,ENSG00000226167,AP4B1-AS1
chr1,114420790,114430169,-,ENSG00000188761,BCL2L15
chr1,114437370,114447823,-,ENSG00000134262,AP4B1
chr1,114447763,114456708,+,ENSG00000118655,DCLRE1B
chr1,114466622,114472114,-,ENSG00000235527,HIPK1-AS1
chr1,114471814,114520491,+,ENSG00000163349,HIPK1
chr1,114522013,114578194,+,ENSG00000116774,OLFML3
chr1,114544055,114544857,-,ENSG00000270780,AL591742.1
chr1,114575015,114577133,+,ENSG00000282048,AL591742.2
chr1,114631913,114696541,-,ENSG00000134207,SYT6
chr1,114749049,114804900,-,ENSG00000232895,AL121999.1
chr1,114821633,114821897,-,ENSG00000273698,MRPL57P1
chr1,114896608,114897800,+,ENSG00000271419,AL035410.2
chr1,114935399,115053781,-,ENSG00000197323,TRIM33
chr1,115002556,115002982,+,ENSG00000226984,AL035410.1
chr1,115010937,115011904,+,ENSG00000225650,EIF2S2P5
chr1,115033346,115033454,+,ENSG00000201114,Y_RNA
chr1,115078616,115080461,+,ENSG00000236480,PKMP1
chr1,115110178,115124260,-,ENSG00000116752,BCAS2
chr1,115125469,115213043,-,ENSG00000175984,DENND2C
chr1,115215711,115238239,-,ENSG00000116748,AMPD1
chr1,115240250,115240545,-,ENSG00000242769,RN7SL432P
chr1,115247090,115259515,-,ENSG00000213281,NRAS
chr1,115259534,115301297,-,ENSG00000009307,CSDE1
chr1,115270341,115270445,+,ENSG00000201900,Y_RNA
chr1,115312100,115323306,-,ENSG00000052723,SIKE1
chr1,115379848,115394074,+,ENSG00000227970,NR1H5P
chr1,115397424,115537991,+,ENSG00000198765,SYCP1
chr1,115572445,115576930,+,ENSG00000134200,TSHB
chr1,115590632,115632121,-,ENSG00000134198,TSPAN2
chr1,115642293,115645279,+,ENSG00000233730,LINC01765
chr1,115825655,115910693,+,ENSG00000228035,AL512638.2
chr1,115828539,115880857,-,ENSG00000134259,NGF
chr1,116014562,116018648,+,ENSG00000226973,AL512638.1
chr1,116022049,116024193,+,ENSG00000274468,AL512638.3
chr1,116028272,116028364,+,ENSG00000265534,AL512638.1
chr1,116099447,116100096,+,ENSG00000229101,ELOCP20
chr1,116107222,116108053,+,ENSG00000232185,CNOT7P2
chr1,116119850,116120407,-,ENSG00000270631,AL592436.1
chr1,116149092,116149390,+,ENSG00000239984,RN7SL420P
chr1,116164493,116164626,-,ENSG00000207502,SNORA42
chr1,116184574,116240845,+,ENSG00000173218,VANGL1
chr1,116242628,116311402,-,ENSG00000118729,CASQ2
chr1,116378998,116386538,-,ENSG00000177551,NHLH2
chr1,116399531,116400440,-,ENSG00000214204,HNRNPA1P43
chr1,116459118,116459320,+,ENSG00000271143,AL357137.1
chr1,116461971,116474182,+,ENSG00000228127,LINC01649
chr1,116519119,116612675,+,ENSG00000163393,SLC22A15
chr1,116556434,116560326,-,ENSG00000237993,AL365318.1
chr1,116654376,116677861,+,ENSG00000173212,MAB21L3
chr1,116706905,116708862,+,ENSG00000235933,LINC01779
chr1,116821228,116821442,+,ENSG00000221040,U3
chr1,116915290,116952883,+,ENSG00000163399,ATP1A1
chr1,116915890,116926718,-,ENSG00000269279,AL136376.1
chr1,116934869,116961244,-,ENSG00000203865,ATP1A1-AS1
chr1,116956388,116956491,-,ENSG00000212385,RNU6-817P
chr1,116966346,117021464,-,ENSG00000233154,LINC01762
chr1,116971671,116975990,-,ENSG00000230381,AL136376.1
chr1,116995158,116995249,+,ENSG00000200547,Y_RNA
chr1,117035638,117041834,-,ENSG00000224950,AL390066.1
chr1,117057157,117113661,-,ENSG00000116815,CD58
chr1,117075558,117076714,-,ENSG00000177173,NAP1L4P1
chr1,117102646,117102733,-,ENSG00000264419,MIR548AC
chr1,117117021,117210377,-,ENSG00000143061,IGSF3
chr1,117134728,117134821,-,ENSG00000238532,AL355794.1
chr1,117214371,117214449,+,ENSG00000211543,MIR320B1
chr1,117236734,117249225,+,ENSG00000203864,C1orf137
chr1,117256455,117257457,-,ENSG00000231072,GAPDHP64
chr1,117282603,117285231,-,ENSG00000223489,NEFHP1
chr1,117297007,117311850,+,ENSG00000116824,CD2
chr1,117317726,117318245,-,ENSG00000225079,FTH1P22
chr1,117447772,117447916,+,ENSG00000221425,AL157904.1
chr1,117451771,117452153,-,ENSG00000272715,AL157904.1
chr1,117452679,117532980,+,ENSG00000134247,PTGFRN
chr1,117504969,117505093,-,ENSG00000252510,RNA5SP55
chr1,117544372,117579098,+,ENSG00000134256,CD101
chr1,117568104,117602112,-,ENSG00000236137,AL445231.1
chr1,117602925,117650075,+,ENSG00000116830,TTF2
chr1,117637265,117637350,+,ENSG00000215930,MIR942
chr1,117653682,117665209,-,ENSG00000134253,TRIM45
chr1,117680851,117681231,+,ENSG00000228453,RPS15AP9
chr1,117686209,117753556,-,ENSG00000134258,VTCN1
chr1,117838142,117863958,+,ENSG00000235202,LINC01525
chr1,117907521,117908095,-,ENSG00000271427,AL358072.1
chr1,117910071,118071494,+,ENSG00000198162,MAN1A2
chr1,118036137,118037628,+,ENSG00000279513,AL157902.2
chr1,118092037,118092544,+,ENSG00000226755,VPS25P1
chr1,118139454,118148392,-,ENSG00000236866,AL157902.1
chr1,118148556,118170994,+,ENSG00000183508,FAM46C
chr1,118183434,118184261,-,ENSG00000213262,VDAC2P3
chr1,118231243,118231364,-,ENSG00000212266,SNORA40
chr1,118242651,118242864,-,ENSG00000270719,AL390877.1
chr1,118320709,118321128,-,ENSG00000228217,PNRC2P1
chr1,118406107,118472253,-,ENSG00000196505,GDAP2
chr1,118472343,118509165,+,ENSG00000065183,WDR3
chr1,118496484,118727846,-,ENSG00000155761,SPAG17
chr1,118806995,118807112,-,ENSG00000222209,RNA5SP56
chr1,119156956,119158269,-,ENSG00000226126,PSMC1P12
chr1,119255622,119256301,+,ENSG00000229911,AL139148.1
chr1,119425669,119532179,-,ENSG00000092607,TBX15
chr1,119542967,119544015,-,ENSG00000226172,AL139420.1
chr1,119543241,119544028,-,ENSG00000239216,AL139420.2
chr1,119573839,119683294,-,ENSG00000116874,WARS2
chr1,119590028,119607408,+,ENSG00000224238,WARS2-IT1
chr1,119627621,119628577,-,ENSG00000223575,RBMX2P3
chr1,119669162,119669914,-,ENSG00000236804,RPS3AP12
chr1,119683019,119818596,+,ENSG00000231365,AL359915.2
chr1,119761937,119762719,-,ENSG00000227056,RPL6P2
chr1,119801664,119801764,+,ENSG00000238679,snoU13
chr1,119802888,119869926,-,ENSG00000227712,AL359915.1
chr1,119870799,119898805,+,ENSG00000232650,LINC01780
chr1,119874020,119874148,-,ENSG00000194297,RNU1-75P
chr1,119911402,119936753,+,ENSG00000116882,HAO2
chr1,119911569,119912954,+,ENSG00000230921,HAO2-IT1
chr1,119957554,119965658,+,ENSG00000203859,HSD3B2
chr1,119976789,119977703,-,ENSG00000232780,GAPDHP74
chr1,119981624,119988709,+,ENSG00000203858,HSD3BP2
chr1,120004652,120005644,-,ENSG00000235595,GAPDHP23
chr1,120009844,120016426,+,ENSG00000187481,HSD3BP1
chr1,120038459,120039464,-,ENSG00000229570,GAPDHP58
chr1,120049821,120057677,+,ENSG00000203857,HSD3B1
chr1,120076372,120077369,-,ENSG00000226443,GAPDHP32
chr1,120081132,120088536,+,ENSG00000249798,HSD3BP3
chr1,120101378,120102397,-,ENSG00000239873,GAPDHP27
chr1,120106689,120114690,+,ENSG00000203855,HSD3BP4
chr1,120138790,120139802,-,ENSG00000240244,GAPDHP33
chr1,120140325,120141894,-,ENSG00000260941,LINC00622
chr1,120143963,120151873,+,ENSG00000198857,HSD3BP5
chr1,120162045,120190396,-,ENSG00000143067,ZNF697
chr1,120191034,120286849,+,ENSG00000092621,PHGDH
chr1,120290619,120311528,-,ENSG00000134240,HMGCS2
chr1,120336641,120354283,-,ENSG00000134193,REG4
chr1,120377493,120387137,-,ENSG00000215864,NBPF7
chr1,120395939,120396371,+,ENSG00000227205,PFN1P9
chr1,120428927,120429550,+,ENSG00000226446,NOTCH2P1
chr1,120436156,120439118,-,ENSG00000134249,ADAM30
chr1,120451878,120453236,-,ENSG00000261662,AL359752.1
chr1,120454176,120612240,-,ENSG00000134250,NOTCH2
chr1,120619223,120619698,+,ENSG00000273406,AC245008.1
chr1,120669562,120669662,+,ENSG00000207149,RNU6-465P
chr1,120693320,120697146,-,ENSG00000273131,RP6-42F4.1
chr1,120835810,120838343,-,ENSG00000236933,RP11-439A17.7
chr1,120837756,120855681,+,ENSG00000188610,FAM72B
chr1,120876495,120905093,-,ENSG00000227193,AC244453.1
chr1,120880883,120881270,+,ENSG00000268993,AC244453.4
chr1,120904675,120905090,+,ENSG00000213244,HIST2H3DP1
chr1,120906101,120915073,+,ENSG00000223345,HIST2H2BA
chr1,120906609,120935761,+,ENSG00000234998,RP11-439A17.10
chr1,120925634,120933000,+,ENSG00000233029,RP11-439A17.9
chr1,120926979,120935937,-,ENSG00000198019,FCGR1B
chr1,121102017,121140666,-,ENSG00000230806,SRGAP2-AS1
chr1,121107124,121129949,+,ENSG00000171943,SRGAP2C
chr1,121133256,121134581,+,ENSG00000269996,RP11-343N15.5
chr1,121138614,121204983,+,ENSG00000227082,AC244021.1
chr1,121154579,121171134,+,ENSG00000231429,AC244021.2
chr1,121236177,121252181,-,ENSG00000228826,AL592494.1
chr1,121244142,121245689,+,ENSG00000233432,AL592494.2
chr1,121260164,121260627,-,ENSG00000272583,AL592494.3
chr1,121260910,121313690,+,ENSG00000231752,EMBP1
chr1,121315744,121322322,-,ENSG00000224857,LINC01691
chr1,142553293,142559170,+,ENSG00000227552,RP11-417J8.1
chr1,142569266,142588233,-,ENSG00000233798,RP11-417J8.2
chr1,142618769,142729975,+,ENSG00000230880,RP11-417J8.3
chr1,142620645,142729967,-,ENSG00000203849,RP11-417J8.6
chr1,142653525,142653607,+,ENSG00000266657,AL583842.3
chr1,142653718,142653799,+,ENSG00000239012,AL583842.1
chr1,142656062,142656144,+,ENSG00000265466,AL583842.2
chr1,142660017,142660749,-,ENSG00000225015,SNX18P15
chr1,142667289,142667363,+,ENSG00000265715,MIR3118-1
chr1,142688379,142688925,-,ENSG00000233218,SNX18P16
chr1,142790233,142790520,-,ENSG00000230446,RP11-423O2.3
chr1,142790583,142791175,-,ENSG00000236055,RP11-423O2.2
chr1,142791488,142792556,+,ENSG00000230255,RP11-423O2.1
chr1,142799587,142799739,+,ENSG00000229683,ASNSP5
chr1,142803224,142816004,-,ENSG00000234978,RP11-423O2.5
chr1,142803532,142827235,+,ENSG00000232745,ANKRD20A14P
chr1,142950985,142956716,-,ENSG00000231182,RP11-423O2.7
chr1,143118704,143211070,-,ENSG00000232274,RP11-782C8.2
chr1,143119061,143233417,+,ENSG00000230850,RP11-782C8.1
chr1,143154493,143169717,+,ENSG00000237291,RP11-782C8.4
chr1,143163750,143163822,+,ENSG00000265661,MIR3118-2
chr1,143188828,143189695,+,ENSG00000232336,RP11-782C8.3
chr1,143211628,143240439,-,ENSG00000225278,RP11-782C8.5
chr1,143243809,143244859,-,ENSG00000231289,RP11-782C8.6
chr1,143245164,143245590,+,ENSG00000229420,RP11-782C8.7
chr1,143245823,143246210,+,ENSG00000234654,RP11-782C8.8
chr1,143342844,143343247,-,ENSG00000225010,RP11-435B5.1
chr1,143343559,143344609,+,ENSG00000232571,RP11-435B5.2
chr1,143347958,143376829,+,ENSG00000242569,RP11-435B5.3
chr1,143354963,143467632,-,ENSG00000185044,RP11-435B5.4
chr1,143377281,143401533,+,ENSG00000238261,RP11-435B5.5
chr1,143424141,143424215,-,ENSG00000266811,MIR3118-3
chr1,143437327,143437409,-,ENSG00000272302,BX004987.1
chr1,143498344,143517299,+,ENSG00000226897,RP11-435B5.6
chr1,143527555,143533272,-,ENSG00000235566,RP11-435B5.7
chr1,143647014,143647177,-,ENSG00000238603,RNVU1-1
chr1,143647638,143745417,-,ENSG00000223804,RP6-206I17.1
chr1,143670468,143670602,-,ENSG00000252135,RNVU1-2
chr1,143673129,143673290,-,ENSG00000238825,RNU1-13P
chr1,143687097,143720401,+,ENSG00000231734,RP6-206I17.2
chr1,143687359,143687519,+,ENSG00000206694,RNVU1-3
chr1,143719663,143721171,-,ENSG00000226637,RP6-206I17.3
chr1,143719704,143721519,+,ENSG00000240007,RP6-206I17.4
chr1,143767144,143767881,-,ENSG00000236334,PPIAL4G
chr1,143876891,143876982,-,ENSG00000263497,AL109844.1
chr1,143896448,143913143,-,ENSG00000215784,FAM72D
chr1,143913615,144094424,+,ENSG00000196369,SRGAP2B
chr1,144043972,144044082,-,ENSG00000271644,AC242498.1
chr1,144043974,144044082,-,ENSG00000275129,AC243994.1
chr1,144089214,144091946,-,ENSG00000224363,RP11-289H16.1
chr1,144146808,144224481,+,ENSG00000162825,NBPF8
chr1,144275918,144341756,-,ENSG00000235398,LINC00623
chr1,144311213,144311376,-,ENSG00000207106,RNVU1-4
chr1,144339738,144340843,+,ENSG00000281741,AC241377.3
chr1,144339738,144521058,+,ENSG00000231360,AL592284.1
chr1,144339773,144340843,+,ENSG00000281571,AC241585.3
chr1,144363462,144364246,-,ENSG00000255854,PPIAL4B
chr1,144392143,144392429,-,ENSG00000271223,RP6-137J22.3
chr1,144456138,144521970,-,ENSG00000236943,RP11-640M9.1
chr1,144491442,144491605,-,ENSG00000206828,RNVU1-5
chr1,144534038,144534199,+,ENSG00000201699,RNU1-59P
chr1,144575440,144585928,+,ENSG00000274019,AC239804.2
chr1,144593363,144621656,+,ENSG00000225241,RP11-640M9.2
chr1,144610815,144612662,-,ENSG00000270392,PFN1P2
chr1,144676874,144679969,-,ENSG00000215861,WI2-1896O14.1
chr1,144811744,144830413,+,ENSG00000168614,NBPF9
chr1,144833168,144835867,-,ENSG00000254539,AC239804.1
chr1,144836157,145076186,-,ENSG00000178104,PDE4DIP
chr1,144852443,145075862,-,ENSG00000275131,AC241952.1
chr1,144858174,144865800,+,ENSG00000255148,AC239802.2
chr1,144874945,144878163,+,ENSG00000254913,AC239802.1
chr1,144877330,144877395,+,ENSG00000266739,AL138796.1
chr1,144944672,144944750,+,ENSG00000222788,RNU2-38P
chr1,144989309,144991365,+,ENSG00000268172,AL590452.1
chr1,145018395,145018959,+,ENSG00000272755,AC245297.2
chr1,145044651,145044900,+,ENSG00000252656,RN7SKP88
chr1,145088039,145088567,-,ENSG00000271546,AC245389.1
chr1,145096413,145118353,+,ENSG00000265808,SEC22B
chr1,145103905,145115889,+,ENSG00000275140,AC245389.2
chr1,145103908,145115889,+,ENSG00000274423,AC242843.1
chr1,145109524,145115889,+,ENSG00000277406,AC243756.2
chr1,145138424,145139613,-,ENSG00000177144,NUDT4P1
chr1,145139025,145139569,-,ENSG00000271121,NUDT4P2
chr1,145149740,145149840,-,ENSG00000201789,RNU6-1071P
chr1,145200338,145200891,-,ENSG00000272709,RP11-458D21.6
chr1,145200338,145202337,-,ENSG00000276509,AC239799.2
chr1,145209119,145291972,+,ENSG00000264343,NOTCH2NL
chr1,145209145,145318987,+,ENSG00000213240,AC239799.1
chr1,145293371,145358886,+,ENSG00000271425,NBPF10
chr1,145373054,145382434,-,ENSG00000233396,LINC01719
chr1,145382757,145382920,+,ENSG00000201558,RNVU1-6
chr1,145398250,145417545,+,ENSG00000168509,HFE2
chr1,145438469,145442635,+,ENSG00000265972,TXNIP
chr1,145456236,145470388,-,ENSG00000121851,POLR3GL
chr1,145457276,145507835,-,ENSG00000280778,AC243547.3
chr1,145470508,145475646,+,ENSG00000272031,ANKRD34A
chr1,145470668,145473700,-,ENSG00000278431,AC243547.2
chr1,145475909,145508503,-,ENSG00000234222,LIX1L-AS1
chr1,145477085,145501670,+,ENSG00000271601,LIX1L
chr1,145507415,145517375,+,ENSG00000265241,RBM8A
chr1,145509752,145516076,-,ENSG00000211451,GNRHR2
chr1,145516252,145523730,+,ENSG00000131779,PEX11B
chr1,145524891,145543868,+,ENSG00000143127,ITGA10
chr1,145541593,145542229,-,ENSG00000244619,AC243547.1
chr1,145549209,145568526,+,ENSG00000198483,ANKRD35
chr1,145575233,145586546,+,ENSG00000131788,PIAS3
chr1,145586115,145589439,-,ENSG00000186364,NUDT17
chr1,145592605,145611025,-,ENSG00000186141,POLR3C
chr1,145611036,145696218,+,ENSG00000265491,RNF115
chr1,145695798,145715614,-,ENSG00000117281,CD160
chr1,145726918,145764207,+,ENSG00000174827,PDZK1
chr1,145764411,145827073,-,ENSG00000117262,GPR89A
chr1,145827205,145833118,+,ENSG00000235702,WI2-925H4.1
chr1,145883868,145924373,+,ENSG00000196644,GPR89C
chr1,145944938,145945104,-,ENSG00000201105,RNU1-137P
chr1,145969270,145969433,-,ENSG00000207418,RNVU1-7
chr1,146011091,146025308,+,ENSG00000229828,RP11-94I2.1
chr1,146032647,146082765,-,ENSG00000152042,NBPF11
chr1,146032648,146253110,-,ENSG00000232637,WI2-3658N16.1
chr1,146059926,146060343,+,ENSG00000227216,PFN1P5
chr1,146076838,146080009,+,ENSG00000198658,ABHD17AP2
chr1,146093234,146159103,-,ENSG00000227733,RP4-565E6.1
chr1,146124161,146124283,+,ENSG00000238765,RNA5SP57
chr1,146310555,146349531,+,ENSG00000239475,HYDIN2
chr1,146373546,146467744,+,ENSG00000186275,NBPF12
chr1,146392310,146392852,-,ENSG00000244371,PFN1P8
chr1,146473490,146475177,-,ENSG00000234225,AC244394.2
chr1,146491215,146528155,-,ENSG00000227242,NBPF13P
chr1,146522379,146524043,+,ENSG00000225603,AC244394.1
chr1,146551295,146551419,+,ENSG00000201142,RNVU1-8
chr1,146553887,146555127,-,ENSG00000230832,AC241584.1
chr1,146571066,146595867,-,ENSG00000283342,AC241584.2
chr1,146626685,146644129,-,ENSG00000131791,PRKAB2
chr1,146644350,146683136,+,ENSG00000237188,AC242426.3
